month,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),current_weather,weather
4,18,23,5,18,23,10,15,45.0,16.2,72,82,1017,1,0
4,15,21,5,18,0,10,11,67.5,0.0,46,30,1026,0,0
4,14,25,5,18,0,11,6,157.5,0.0,47,7,1021,0,0
4,16,27,5,18,1,12,12,135.0,0.0,60,5,1015,0,1
4,19,28,5,18,1,13,13,135.0,0.0,77,68,1012,1,1
4,22,30,5,18,2,14,11,135.0,0.0,84,72,1009,1,1
4,24,32,5,18,3,15,12,135.0,0.0,82,57,1007,1,1
4,24,35,5,18,4,15,11,112.5,0.0,80,49,1007,1,1
4,22,31,5,18,4,16,11,90.0,6.5,86,80,1009,1,1
4,19,23,5,18,5,17,10,45.0,27.1,79,95,1015,1,1
4,19,23,5,18,5,18,7,180.0,0.1,77,76,1017,1,0
4,19,27,5,18,6,19,6,112.5,0.0,70,41,1017,0,0
4,19,28,5,18,7,20,8,112.5,0.0,66,10,1014,0,1
4,20,28,5,18,8,21,8,135.0,0.4,80,58,1012,1,0
4,22,31,5,18,9,22,14,157.5,0.0,81,60,1010,0,1
4,24,31,5,18,10,23,15,135.0,0.6,81,65,1008,1,1
4,24,33,5,18,11,0,14,135.0,0.0,82,65,1007,1,1
4,25,33,5,18,12,0,9,112.5,0.0,81,57,1006,1,1
4,24,31,5,18,13,1,8,112.5,9.2,84,79,1008,1,1
4,24,27,5,18,14,2,9,135.0,95.8,86,94,1010,1,1
4,24,29,5,18,15,3,7,112.5,9.2,82,99,1012,1,1
4,23,26,5,18,16,3,7,157.5,9.1,83,86,1015,1,1
4,23,29,5,18,17,4,5,202.5,1.9,81,89,1014,1,1
4,23,27,5,18,17,5,7,157.5,7.4,90,89,1012,1,1
4,23,30,5,18,18,5,10,135.0,8.2,85,63,1010,1,1
5,23,33,5,18,19,6,10,135.0,0.3,81,54,1010,1,1
5,25,30,5,18,20,7,7,90.0,22.5,85,79,1012,1,1
5,24,31,5,18,21,7,6,202.5,22.5,78,69,1014,1,1
5,24,29,5,18,22,8,11,135.0,5.5,83,69,1012,1,1
5,24,33,5,18,23,9,16,157.5,5.8,82,61,1011,1,0
5,25,34,5,18,23,10,11,180.0,0.0,73,25,1008,0,0
5,26,37,5,18,0,11,8,202.5,0.0,62,11,1004,0,1
5,27,34,5,18,0,12,9,67.5,4.6,68,37,1005,1,1
5,25,32,5,18,1,12,9,112.5,29.2,82,62,1008,1,1
5,25,30,5,18,1,13,8,112.5,11.3,87,72,1010,1,1
5,25,32,5,18,2,14,12,135.0,10.4,83,69,1009,1,1
5,26,32,5,18,3,15,9,135.0,23.2,76,77,1009,1,1
5,25,32,5,18,3,16,8,135.0,3.0,78,59,1010,1,1
5,26,34,5,18,4,17,9,180.0,0.5,71,30,1008,1,0
5,26,35,5,18,5,18,14,180.0,0.0,65,11,1005,0,1
5,27,36,5,18,6,19,12,180.0,0.1,63,14,1004,1,0
5,27,37,5,18,7,20,10,180.0,0.0,60,9,1004,0,1
5,27,37,5,18,7,21,7,157.5,0.5,60,18,1005,1,0
5,27,35,5,18,8,22,9,157.5,0.0,62,13,1005,0,1
5,27,34,5,18,10,23,12,157.5,1.3,70,31,1006,1,1
5,26,33,5,18,11,0,13,135.0,10.1,76,50,1008,1,1
5,26,34,5,18,12,0,12,135.0,2.3,74,48,1009,1,0
5,26,34,5,18,13,1,11,157.5,0.2,72,33,1009,0,0
5,26,34,5,18,14,1,13,157.5,0.0,69,21,1007,0,1
5,27,36,5,18,14,2,12,180.0,0.1,58,18,1004,1,0
5,28,37,5,18,15,3,9,180.0,1.5,55,23,1005,0,1
5,26,32,5,18,16,3,9,45.0,10.2,69,48,1008,1,1
5,25,29,5,18,17,4,5,135.0,10.0,79,75,1010,1,1
5,25,33,5,18,18,5,7,157.5,3.9,78,60,1009,1,1
5,27,34,5,18,19,5,9,157.5,0.7,71,48,1009,1,1
5,27,33,5,18,20,6,7,180.0,14.4,76,61,1009,1,1
6,27,32,5,18,21,7,6,112.5,54.7,75,63,1009,1,1
6,26,34,5,18,21,8,8,135.0,39.4,73,64,1009,1,1
6,27,34,5,18,22,9,7,135.0,5.5,72,55,1007,1,1
6,26,34,5,18,23,9,5,112.5,7.5,69,57,1006,1,1
6,26,33,5,18,23,10,10,202.5,2.0,65,50,1007,1,1
6,26,34,5,18,0,11,8,270.0,0.1,59,35,1005,1,0
6,27,36,5,18,0,12,6,247.5,0.0,56,20,1004,0,0
6,27,36,5,18,1,13,6,270.0,0.0,52,13,1002,0,1
6,28,36,5,18,1,14,6,202.5,9.4,61,46,1001,1,1
6,28,33,5,18,2,15,6,225.0,26.0,74,62,1003,1,0
6,27,34,5,18,3,16,6,202.5,0.6,68,51,1002,0,1
6,29,34,5,18,3,17,13,225.0,1.0,61,50,1000,1,0
6,29,35,5,18,4,18,13,247.5,1.3,57,46,999,0,1
6,28,34,5,18,5,19,9,90.0,8.7,65,66,1000,1,1
6,27,32,5,18,6,20,8,270.0,7.6,68,62,1002,1,0
6,27,33,5,18,7,21,8,180.0,0.2,67,59,1003,0,1
6,27,32,5,18,8,22,9,112.5,4.3,73,63,1002,1,1
6,27,34,5,18,9,23,10,135.0,7.1,73,63,1000,1,0
6,28,36,5,18,10,23,9,157.5,0.0,67,29,1001,0,1
6,28,37,5,18,11,0,6,202.5,1.9,60,28,1003,1,1
6,29,37,5,18,12,0,10,202.5,0.4,53,26,1002,1,0
6,29,36,5,18,13,1,9,225.0,0.0,53,22,1001,0,0
6,29,35,5,18,14,1,8,225.0,0.0,55,30,1001,0,1
6,28,32,5,18,15,2,5,225.0,1.8,75,58,1003,1,1
6,27,30,5,18,16,3,8,202.5,8.6,78,66,1004,1,1
6,26,31,5,18,17,3,9,157.5,5.7,72,59,1007,1,1
6,26,31,5,18,18,4,10,180.0,8.1,72,59,1008,1,0
6,26,34,5,18,18,5,9,202.5,0.6,64,35,1006,0,0
6,27,36,5,18,19,6,8,202.5,0.0,56,24,1002,0,1
6,28,37,5,18,20,6,9,202.5,0.4,51,20,1001,1,1
7,29,38,5,18,21,7,9,225.0,0.4,50,19,1000,1,1
7,30,38,5,18,21,8,12,225.0,1.4,49,15,999,1,0
7,29,38,5,18,22,9,13,225.0,0.0,47,11,997,0,0
7,30,39,5,18,23,10,11,225.0,0.0,47,11,997,0,1
7,30,39,5,18,23,11,10,202.5,0.2,46,18,997,1,1
7,30,38,5,18,0,12,7,157.5,8.9,52,36,998,1,1
7,28,35,5,18,0,12,7,135.0,11.3,65,66,1000,1,1
7,27,30,5,18,1,13,7,112.5,25.8,82,81,1002,1,1
7,26,33,5,18,1,14,9,112.5,6.5,75,60,1004,1,1
7,26,33,5,18,2,15,6,135.0,14.1,73,65,1004,1,0
7,26,34,5,18,3,16,6,157.5,0.5,62,29,1003,0,1
7,27,35,5,18,4,18,7,225.0,0.3,58,25,1001,1,1
7,27,31,5,18,5,19,6,225.0,24.4,75,62,1002,1,1
7,26,30,5,18,6,20,6,247.5,37.9,82,76,1002,1,1
7,26,29,5,18,7,20,9,337.5,21.9,87,89,1002,1,1
7,26,30,5,18,8,21,12,225.0,26.4,85,76,1002,1,1
7,25,30,5,18,9,22,9,225.0,15.2,85,90,1003,1,1
7,25,31,5,18,10,23,12,157.5,26.4,83,68,1001,1,1
7,26,28,5,18,11,23,9,45.0,21.6,90,80,1002,1,1
7,25,28,5,18,12,0,7,90.0,58.1,90,80,1002,1,1
7,25,28,5,18,13,0,13,157.5,58.0,89,89,1000,1,0
7,24,35,5,18,14,1,10,247.5,1.2,73,39,1000,0,1
7,27,35,5,18,15,1,8,247.5,9.5,65,37,1000,1,1
7,27,34,5,18,16,2,7,112.5,4.9,73,39,1000,1,1
7,27,33,5,18,16,3,5,157.5,19.5,77,56,1001,1,1
7,26,31,5,18,17,4,9,90.0,32.5,80,78,1003,1,1
7,26,30,5,18,18,4,9,45.0,29.4,84,69,1003,1,1
7,26,30,5,18,19,5,6,67.5,16.8,83,65,1003,1,1
7,25,31,5,18,19,6,8,135.0,15.9,84,64,1003,1,1
7,25,31,5,18,20,7,8,202.5,10.2,78,61,1002,1,1
7,26,32,5,18,21,8,5,225.0,12.3,77,66,1003,1,1
8,26,32,5,18,21,9,6,202.5,21.7,78,58,1003,1,1
8,27,32,5,18,22,9,5,180.0,6.7,78,61,1002,1,1
8,26,32,5,18,22,10,5,157.5,9.8,74,58,1001,1,1
8,26,31,5,18,23,11,4,135.0,24.3,78,68,1003,1,1
8,26,27,5,18,0,12,4,157.5,27.0,90,65,1005,1,1
8,25,32,5,18,0,13,7,112.5,18.8,81,58,1005,1,1
8,26,34,5,18,1,14,6,135.0,9.3,76,58,1004,1,1
8,26,33,5,18,2,15,7,135.0,9.9,72,56,1004,1,0
8,26,34,5,18,3,16,7,247.5,0.7,73,44,1004,0,1
8,27,34,5,18,4,17,9,270.0,0.1,71,18,1002,1,0
8,27,36,5,18,5,18,5,292.5,0.9,62,18,1000,0,1
8,27,34,5,18,6,19,6,292.5,10.1,68,59,999,1,1
8,26,36,5,18,7,20,8,270.0,0.1,65,15,1000,1,0
8,27,36,5,18,8,21,8,270.0,0.0,63,15,999,0,1
8,27,34,5,18,9,21,7,247.5,1.4,68,49,1000,1,1
8,26,29,5,18,10,22,14,315.0,77.8,86,71,999,1,1
8,25,26,5,18,11,23,11,180.0,51.6,93,88,999,1,1
8,25,31,5,18,12,23,8,315.0,18.1,86,79,1002,1,1
8,26,33,5,18,13,0,7,202.5,2.7,76,55,1003,1,1
8,27,35,5,18,13,0,5,157.5,0.2,73,27,1002,1,1
8,28,35,5,18,14,1,5,157.5,13.3,74,42,1000,1,1
8,27,34,5,18,15,2,6,180.0,10.3,75,57,1001,1,1
8,27,33,5,18,16,2,6,202.5,5.6,74,36,1002,1,1
8,26,34,5,18,17,3,5,180.0,12.2,77,56,1003,1,1
8,26,33,5,18,17,4,7,247.5,10.0,74,46,1002,1,1
8,26,34,5,18,18,5,8,202.5,5.4,72,31,1002,1,0
8,26,35,5,18,19,6,8,202.5,0.5,65,43,1003,0,1
8,26,28,5,18,19,7,8,270.0,41.9,86,80,1003,1,1
8,25,31,5,18,20,7,9,270.0,28.3,88,68,1000,1,1
8,25,26,5,18,21,8,9,157.5,100.1,95,89,1000,1,1
8,25,33,5,18,21,9,10,135.0,8.1,85,58,1004,1,1
9,26,33,5,18,22,10,7,135.0,2.9,80,47,1006,1,1
9,26,29,5,18,23,11,7,157.5,19.6,85,63,1005,1,1
9,25,30,5,18,23,12,7,112.5,24.4,84,65,1005,1,1
9,25,33,5,18,0,13,5,135.0,1.2,80,41,1006,1,0
9,26,34,5,18,0,14,5,157.5,0.0,73,19,1005,0,0
9,27,35,5,18,1,15,5,112.5,0.5,73,29,1004,0,1
